Source;Target;Type;Label
302;303;Directed;Judicial Big Data and Big-Data-Based Legal Research in China
306;305;Directed;Theme Mapping and Bibliometrics Analysis of One Decade of Big Data Research in the Scopus Database
306;307;Directed;Theme Mapping and Bibliometrics Analysis of One Decade of Big Data Research in the Scopus Database
307;305;Directed;Theme Mapping and Bibliometrics Analysis of One Decade of Big Data Research in the Scopus Database
309;308;Directed;Requirements for Big Data Adoption for Railway Asset Management
309;310;Directed;Requirements for Big Data Adoption for Railway Asset Management
310;308;Directed;Requirements for Big Data Adoption for Railway Asset Management
311;312;Directed;Using Big Data and Machine Learning in Personality Measurement: Opportunities and Challenges
312;313;Directed;Using Big Data and Machine Learning in Personality Measurement: Opportunities and Challenges
316;317;Directed;Big issues for big data: challenges for critical spatial data analytics
319;318;Directed;Agile Elastic Desktop Corporate Architecture for Big Data
320;318;Directed;Agile Elastic Desktop Corporate Architecture for Big Data
320;319;Directed;Agile Elastic Desktop Corporate Architecture for Big Data
320;321;Directed;Agile Elastic Desktop Corporate Architecture for Big Data
321;318;Directed;Agile Elastic Desktop Corporate Architecture for Big Data
321;319;Directed;Agile Elastic Desktop Corporate Architecture for Big Data
322;323;Directed;Source Criticism of Data Platform Logics on the Internet
324;325;Directed;Innovation and Application of College Students' Education and Management Based on Big Data
326;327;Directed;A Study of Big Data-Based Employees' Public Opinion System Construction
326;502;Directed;A Framework for Digital Forensic Investigation of Big Data
328;313;Directed;Big Data in Industrial-Organizational Psychology and Human Resource Management: Forward Progress for Organizational Research and Practice
328;329;Directed;Big Data in Industrial-Organizational Psychology and Human Resource Management: Forward Progress for Organizational Research and Practice
328;330;Directed;Big Data in Industrial-Organizational Psychology and Human Resource Management: Forward Progress for Organizational Research and Practice
329;313;Directed;Big Data in Industrial-Organizational Psychology and Human Resource Management: Forward Progress for Organizational Research and Practice
330;313;Directed;Big Data in Industrial-Organizational Psychology and Human Resource Management: Forward Progress for Organizational Research and Practice
330;329;Directed;Big Data in Industrial-Organizational Psychology and Human Resource Management: Forward Progress for Organizational Research and Practice
332;331;Directed;Adapting big data standards, maturity models to smart grid distributed generation: critical review
332;333;Directed;Adapting big data standards, maturity models to smart grid distributed generation: critical review
333;331;Directed;Adapting big data standards, maturity models to smart grid distributed generation: critical review
334;335;Directed;Intelligent detection method for abnormal big data in heterogeneous networks based on Bayesian classification
336;337;Directed;Conceptual Model Suggestions for Privacy Preserving Big Data Publishing
339;338;Directed;Innovation Mode and Optimization Strategy of B2C E-Commerce Logistics Distribution under Big Data
339;340;Directed;Innovation Mode and Optimization Strategy of B2C E-Commerce Logistics Distribution under Big Data
340;338;Directed;Innovation Mode and Optimization Strategy of B2C E-Commerce Logistics Distribution under Big Data
341;343;Directed;Hybrid security analysis based on intelligent adaptive learning in Big Data
342;341;Directed;Hybrid security analysis based on intelligent adaptive learning in Big Data
342;343;Directed;Hybrid security analysis based on intelligent adaptive learning in Big Data
343;578;Directed;Digital Marketing Framework Strategies Through Big Data
343;579;Directed;Digital Marketing Framework Strategies Through Big Data
343;580;Directed;Digital Marketing Framework Strategies Through Big Data
346;344;Directed;Leveraging the Organisational Legacy: Understanding How Businesses Integrate Legacy Data into Their Big Data Plans
346;345;Directed;Leveraging the Organisational Legacy: Understanding How Businesses Integrate Legacy Data into Their Big Data Plans
346;348;Directed;Leveraging the Organisational Legacy: Understanding How Businesses Integrate Legacy Data into Their Big Data Plans
347;344;Directed;Leveraging the Organisational Legacy: Understanding How Businesses Integrate Legacy Data into Their Big Data Plans
347;345;Directed;Leveraging the Organisational Legacy: Understanding How Businesses Integrate Legacy Data into Their Big Data Plans
347;346;Directed;Leveraging the Organisational Legacy: Understanding How Businesses Integrate Legacy Data into Their Big Data Plans
347;348;Directed;Leveraging the Organisational Legacy: Understanding How Businesses Integrate Legacy Data into Their Big Data Plans
350;351;Directed;Analysis of Network Security and Intelligence Based on Big Data
352;353;Directed;Research on the Teaching Reform of Finance and Accounting Major under the Background of Big Data
355;354;Directed;Factor-based big data and predictive analytics capability assessment tool for the construction industry
355;356;Directed;Factor-based big data and predictive analytics capability assessment tool for the construction industry
356;354;Directed;Factor-based big data and predictive analytics capability assessment tool for the construction industry
357;44;Directed;Experimenting and Assessing a Distributed Privacy-Preserving OLAP over Big Data Framework: Principles, Practice, and Experiences
357;358;Directed;Experimenting and Assessing a Distributed Privacy-Preserving OLAP over Big Data Framework: Principles, Practice, and Experiences
358;44;Directed;Experimenting and Assessing a Distributed Privacy-Preserving OLAP over Big Data Framework: Principles, Practice, and Experiences
358;357;Directed;Experimenting and Assessing a Distributed Privacy-Preserving OLAP over Big Data Framework: Principles, Practice, and Experiences
361;359;Directed;BIM Big Data Storage in WebVRGIS
363;362;Directed;Performance Analysis of Distributed Computing Frameworks for Big Data Analytics: Hadoop Vs Spark
363;364;Directed;Performance Analysis of Distributed Computing Frameworks for Big Data Analytics: Hadoop Vs Spark
364;362;Directed;Performance Analysis of Distributed Computing Frameworks for Big Data Analytics: Hadoop Vs Spark
366;365;Directed;Technological frames in public administration: What do public managers think of big data?
366;367;Directed;Technological frames in public administration: What do public managers think of big data?
367;365;Directed;Technological frames in public administration: What do public managers think of big data?
369;368;Directed;Big-data business models: A critical literature review and multiperspective research framework
369;370;Directed;Big-data business models: A critical literature review and multiperspective research framework
370;368;Directed;Big-data business models: A critical literature review and multiperspective research framework
372;371;Directed;Transforming petroleum downstream sector through big data: a holistic review
373;371;Directed;Transforming petroleum downstream sector through big data: a holistic review
373;372;Directed;Transforming petroleum downstream sector through big data: a holistic review
373;374;Directed;Transforming petroleum downstream sector through big data: a holistic review
374;371;Directed;Transforming petroleum downstream sector through big data: a holistic review
374;372;Directed;Transforming petroleum downstream sector through big data: a holistic review
376;375;Directed;Initial Evidence on the Impact of Big Data Implementation on Firm Performance
376;377;Directed;Initial Evidence on the Impact of Big Data Implementation on Firm Performance
377;375;Directed;Initial Evidence on the Impact of Big Data Implementation on Firm Performance
378;379;Directed;Handling Evolution in Big Data Architectures
382;383;Directed;Big Data Challenges and Opportunities in Agriculture
387;384;Directed;The Spatio-Temporal Modeling and Integration of Manufacturing Big Data in Job Shop: An Ontology-Based Approach
387;385;Directed;The Spatio-Temporal Modeling and Integration of Manufacturing Big Data in Job Shop: An Ontology-Based Approach
387;386;Directed;The Spatio-Temporal Modeling and Integration of Manufacturing Big Data in Job Shop: An Ontology-Based Approach
387;389;Directed;The Spatio-Temporal Modeling and Integration of Manufacturing Big Data in Job Shop: An Ontology-Based Approach
388;384;Directed;The Spatio-Temporal Modeling and Integration of Manufacturing Big Data in Job Shop: An Ontology-Based Approach
388;385;Directed;The Spatio-Temporal Modeling and Integration of Manufacturing Big Data in Job Shop: An Ontology-Based Approach
388;386;Directed;The Spatio-Temporal Modeling and Integration of Manufacturing Big Data in Job Shop: An Ontology-Based Approach
388;387;Directed;The Spatio-Temporal Modeling and Integration of Manufacturing Big Data in Job Shop: An Ontology-Based Approach
388;389;Directed;The Spatio-Temporal Modeling and Integration of Manufacturing Big Data in Job Shop: An Ontology-Based Approach
390;391;Directed;Statistical Validity and Consistency of Big Data Analytics: A General Framework
392;393;Directed;Research Progress and Advantage Analysis of Big Data Application in Chinese Academic Journals
394;395;Directed;RESEARCH ON BIG DATA MINING OF AGRO-ECOLOGICAL TOURISM UNDER ENVIRONMENTAL PROTECTION AND SUSTAINABLE DEVELOPMENT CONCEPT
397;396;Directed;Management Strategy Scheme Based on Ocean Big Data Information
397;398;Directed;Management Strategy Scheme Based on Ocean Big Data Information
398;396;Directed;Management Strategy Scheme Based on Ocean Big Data Information
401;399;Directed;Research on the Application of Big Data and Visualization Technology in Power Video Monitoring System
401;400;Directed;Research on the Application of Big Data and Visualization Technology in Power Video Monitoring System
401;403;Directed;Research on the Application of Big Data and Visualization Technology in Power Video Monitoring System
402;399;Directed;Research on the Application of Big Data and Visualization Technology in Power Video Monitoring System
402;400;Directed;Research on the Application of Big Data and Visualization Technology in Power Video Monitoring System
402;401;Directed;Research on the Application of Big Data and Visualization Technology in Power Video Monitoring System
402;403;Directed;Research on the Application of Big Data and Visualization Technology in Power Video Monitoring System
404;405;Directed;BIG DATA ETHICS AND SPECIFIC DIFFERENCES FROM GENERAL DATA ETHICS
411;407;Directed;Privacy preserving big data analytics: A critical analysis of state-of-the-art
411;408;Directed;Privacy preserving big data analytics: A critical analysis of state-of-the-art
411;409;Directed;Privacy preserving big data analytics: A critical analysis of state-of-the-art
411;410;Directed;Privacy preserving big data analytics: A critical analysis of state-of-the-art
411;413;Directed;Privacy preserving big data analytics: A critical analysis of state-of-the-art
412;407;Directed;Privacy preserving big data analytics: A critical analysis of state-of-the-art
412;408;Directed;Privacy preserving big data analytics: A critical analysis of state-of-the-art
412;409;Directed;Privacy preserving big data analytics: A critical analysis of state-of-the-art
412;410;Directed;Privacy preserving big data analytics: A critical analysis of state-of-the-art
412;411;Directed;Privacy preserving big data analytics: A critical analysis of state-of-the-art
412;413;Directed;Privacy preserving big data analytics: A critical analysis of state-of-the-art
414;415;Directed;Big Data Analysis: Theory and Applications
417;416;Directed;A Scheduling System for Big Data Hybrid Computing Workflow
417;418;Directed;A Scheduling System for Big Data Hybrid Computing Workflow
418;416;Directed;A Scheduling System for Big Data Hybrid Computing Workflow
421;420;Directed;Development and application of massive unstructured big data retrieval technology based on cloud computing platform
421;422;Directed;Development and application of massive unstructured big data retrieval technology based on cloud computing platform
422;420;Directed;Development and application of massive unstructured big data retrieval technology based on cloud computing platform
423;222;Directed;Big data analytics capability and decision making performance in emerging market firms: The role of contractual and relational governance mechanisms
423;223;Directed;Big data analytics capability and decision making performance in emerging market firms: The role of contractual and relational governance mechanisms
423;424;Directed;Big data analytics capability and decision making performance in emerging market firms: The role of contractual and relational governance mechanisms
426;425;Directed;Applications of Big Data in Tourism: A Survey
427;425;Directed;Applications of Big Data in Tourism: A Survey
427;426;Directed;Applications of Big Data in Tourism: A Survey
427;428;Directed;Applications of Big Data in Tourism: A Survey
428;425;Directed;Applications of Big Data in Tourism: A Survey
428;426;Directed;Applications of Big Data in Tourism: A Survey
430;429;Directed;The big data regime shift in real estate
430;431;Directed;The big data regime shift in real estate
431;429;Directed;The big data regime shift in real estate
432;433;Directed;Network analysis of big data research in tourism
438;434;Directed;Privacy-Protection Path Finding Supporting the Ranked Order on Encrypted Graph in Big Data Environment
438;435;Directed;Privacy-Protection Path Finding Supporting the Ranked Order on Encrypted Graph in Big Data Environment
438;436;Directed;Privacy-Protection Path Finding Supporting the Ranked Order on Encrypted Graph in Big Data Environment
438;437;Directed;Privacy-Protection Path Finding Supporting the Ranked Order on Encrypted Graph in Big Data Environment
438;440;Directed;Privacy-Protection Path Finding Supporting the Ranked Order on Encrypted Graph in Big Data Environment
439;434;Directed;Privacy-Protection Path Finding Supporting the Ranked Order on Encrypted Graph in Big Data Environment
439;435;Directed;Privacy-Protection Path Finding Supporting the Ranked Order on Encrypted Graph in Big Data Environment
439;436;Directed;Privacy-Protection Path Finding Supporting the Ranked Order on Encrypted Graph in Big Data Environment
439;437;Directed;Privacy-Protection Path Finding Supporting the Ranked Order on Encrypted Graph in Big Data Environment
439;438;Directed;Privacy-Protection Path Finding Supporting the Ranked Order on Encrypted Graph in Big Data Environment
439;440;Directed;Privacy-Protection Path Finding Supporting the Ranked Order on Encrypted Graph in Big Data Environment
443;442;Directed;Fast and Effective Object Classification for Big Image Data
443;444;Directed;Fast and Effective Object Classification for Big Image Data
444;442;Directed;Fast and Effective Object Classification for Big Image Data
447;445;Directed;APPLICATION RESEARCH OF BIG DATA TECHNOLOGY IN COTTON REMOTE SENSING MONITORING
447;446;Directed;APPLICATION RESEARCH OF BIG DATA TECHNOLOGY IN COTTON REMOTE SENSING MONITORING
447;449;Directed;APPLICATION RESEARCH OF BIG DATA TECHNOLOGY IN COTTON REMOTE SENSING MONITORING
448;445;Directed;APPLICATION RESEARCH OF BIG DATA TECHNOLOGY IN COTTON REMOTE SENSING MONITORING
448;446;Directed;APPLICATION RESEARCH OF BIG DATA TECHNOLOGY IN COTTON REMOTE SENSING MONITORING
448;447;Directed;APPLICATION RESEARCH OF BIG DATA TECHNOLOGY IN COTTON REMOTE SENSING MONITORING
448;449;Directed;APPLICATION RESEARCH OF BIG DATA TECHNOLOGY IN COTTON REMOTE SENSING MONITORING
451;450;Directed;Big Data Research in the Tourism Industry: Requirements and Challenges
452;450;Directed;Big Data Research in the Tourism Industry: Requirements and Challenges
452;451;Directed;Big Data Research in the Tourism Industry: Requirements and Challenges
452;453;Directed;Big Data Research in the Tourism Industry: Requirements and Challenges
453;450;Directed;Big Data Research in the Tourism Industry: Requirements and Challenges
453;451;Directed;Big Data Research in the Tourism Industry: Requirements and Challenges
454;455;Directed;Geographic Information System and Big Spatial Data: A Review and Challenges
455;509;Directed;Blending Big Data Analytics: Review on Challenges and a Recent Study
455;510;Directed;Blending Big Data Analytics: Review on Challenges and a Recent Study
455;511;Directed;Blending Big Data Analytics: Review on Challenges and a Recent Study
455;512;Directed;Blending Big Data Analytics: Review on Challenges and a Recent Study
455;513;Directed;Blending Big Data Analytics: Review on Challenges and a Recent Study
456;454;Directed;Geographic Information System and Big Spatial Data: A Review and Challenges
456;455;Directed;Geographic Information System and Big Spatial Data: A Review and Challenges
457;454;Directed;Geographic Information System and Big Spatial Data: A Review and Challenges
457;455;Directed;Geographic Information System and Big Spatial Data: A Review and Challenges
457;456;Directed;Geographic Information System and Big Spatial Data: A Review and Challenges
458;454;Directed;Geographic Information System and Big Spatial Data: A Review and Challenges
458;455;Directed;Geographic Information System and Big Spatial Data: A Review and Challenges
458;456;Directed;Geographic Information System and Big Spatial Data: A Review and Challenges
458;457;Directed;Geographic Information System and Big Spatial Data: A Review and Challenges
460;459;Directed;Statistics and Big Data: Different Perspectives
460;461;Directed;Statistics and Big Data: Different Perspectives
461;459;Directed;Statistics and Big Data: Different Perspectives
462;463;Directed;Sampling for Big Data Profiling: A Survey
466;465;Directed;An Innovative Application of Big Data in Healthcare: Driving Factors, Operation Mechanism and Development Model
467;465;Directed;An Innovative Application of Big Data in Healthcare: Driving Factors, Operation Mechanism and Development Model
467;466;Directed;An Innovative Application of Big Data in Healthcare: Driving Factors, Operation Mechanism and Development Model
467;468;Directed;An Innovative Application of Big Data in Healthcare: Driving Factors, Operation Mechanism and Development Model
468;465;Directed;An Innovative Application of Big Data in Healthcare: Driving Factors, Operation Mechanism and Development Model
468;466;Directed;An Innovative Application of Big Data in Healthcare: Driving Factors, Operation Mechanism and Development Model
470;469;Directed;A comprehensive survey of anomaly detection techniques for high dimensional big data
471;469;Directed;A comprehensive survey of anomaly detection techniques for high dimensional big data
471;470;Directed;A comprehensive survey of anomaly detection techniques for high dimensional big data
471;472;Directed;A comprehensive survey of anomaly detection techniques for high dimensional big data
472;469;Directed;A comprehensive survey of anomaly detection techniques for high dimensional big data
472;470;Directed;A comprehensive survey of anomaly detection techniques for high dimensional big data
474;473;Directed;Data Factory: An Efficient Data Analysis Solution in the Era of Big Data
475;473;Directed;Data Factory: An Efficient Data Analysis Solution in the Era of Big Data
475;474;Directed;Data Factory: An Efficient Data Analysis Solution in the Era of Big Data
475;476;Directed;Data Factory: An Efficient Data Analysis Solution in the Era of Big Data
476;473;Directed;Data Factory: An Efficient Data Analysis Solution in the Era of Big Data
476;474;Directed;Data Factory: An Efficient Data Analysis Solution in the Era of Big Data
480;477;Directed;The Impact of Big Data In Healthcare Analytics
480;478;Directed;The Impact of Big Data In Healthcare Analytics
480;479;Directed;The Impact of Big Data In Healthcare Analytics
480;482;Directed;The Impact of Big Data In Healthcare Analytics
481;477;Directed;The Impact of Big Data In Healthcare Analytics
481;478;Directed;The Impact of Big Data In Healthcare Analytics
481;479;Directed;The Impact of Big Data In Healthcare Analytics
481;480;Directed;The Impact of Big Data In Healthcare Analytics
481;482;Directed;The Impact of Big Data In Healthcare Analytics
484;483;Directed;Review on big data applications in safety research of intelligent transportation systems and connected/automated vehicles
485;483;Directed;Review on big data applications in safety research of intelligent transportation systems and connected/automated vehicles
485;484;Directed;Review on big data applications in safety research of intelligent transportation systems and connected/automated vehicles
485;486;Directed;Review on big data applications in safety research of intelligent transportation systems and connected/automated vehicles
486;483;Directed;Review on big data applications in safety research of intelligent transportation systems and connected/automated vehicles
486;484;Directed;Review on big data applications in safety research of intelligent transportation systems and connected/automated vehicles
489;487;Directed;A Blockchain-Based Trading Platform for Big Data
489;488;Directed;A Blockchain-Based Trading Platform for Big Data
489;491;Directed;A Blockchain-Based Trading Platform for Big Data
490;487;Directed;A Blockchain-Based Trading Platform for Big Data
490;488;Directed;A Blockchain-Based Trading Platform for Big Data
490;489;Directed;A Blockchain-Based Trading Platform for Big Data
490;491;Directed;A Blockchain-Based Trading Platform for Big Data
492;493;Directed;A New Algorithm for Maximizing Total Big Data Flow in a Cloud Radio Access Network
495;494;Directed;Performance-based evaluation of academic libraries in the big data era
496;494;Directed;Performance-based evaluation of academic libraries in the big data era
496;495;Directed;Performance-based evaluation of academic libraries in the big data era
496;497;Directed;Performance-based evaluation of academic libraries in the big data era
497;494;Directed;Performance-based evaluation of academic libraries in the big data era
497;495;Directed;Performance-based evaluation of academic libraries in the big data era
498;499;Directed;Investigating the Role of Big Data in Transportation Safety
500;65;Directed;Compression for Very Sparse Big Social Data
500;501;Directed;Compression for Very Sparse Big Social Data
501;65;Directed;Compression for Very Sparse Big Social Data
504;503;Directed;Big data prioritization in SCM decision-making: Its role and performance implications
505;503;Directed;Big data prioritization in SCM decision-making: Its role and performance implications
505;504;Directed;Big data prioritization in SCM decision-making: Its role and performance implications
505;506;Directed;Big data prioritization in SCM decision-making: Its role and performance implications
506;503;Directed;Big data prioritization in SCM decision-making: Its role and performance implications
506;504;Directed;Big data prioritization in SCM decision-making: Its role and performance implications
510;508;Directed;Blending Big Data Analytics: Review on Challenges and a Recent Study
510;509;Directed;Blending Big Data Analytics: Review on Challenges and a Recent Study
511;508;Directed;Blending Big Data Analytics: Review on Challenges and a Recent Study
511;509;Directed;Blending Big Data Analytics: Review on Challenges and a Recent Study
514;515;Directed;Business value of big data analytics: A systems-theoretic approach and empirical test
516;517;Directed;Exploring research trends in big data across disciplines: A text mining analysis
519;518;Directed;Big Computing: Where are we heading?
519;520;Directed;Big Computing: Where are we heading?
520;518;Directed;Big Computing: Where are we heading?
522;66;Directed;Temporal Data Analytics on COVID-19 Data with Ubiquitous Computing
522;65;Directed;Temporal Data Analytics on COVID-19 Data with Ubiquitous Computing
523;654;Directed;Dynamic data auditing scheme for big data storage
523;655;Directed;Dynamic data auditing scheme for big data storage
524;523;Directed;A Big Data Mining and Blockchain-Enabled Security Approach for Agricultural Based on Internet of Things
525;526;Directed;Big Data, Big Impact: The Potential for Data Science in Neurosurgery
529;530;Directed;Requirements Engineering Practices and Challenges in the Context of Big Data Software Development Projects: Early Insights from a Case Study
534;531;Directed;Towards a Cloud Native Big Data Platform using MiCADO
534;532;Directed;Towards a Cloud Native Big Data Platform using MiCADO
534;533;Directed;Towards a Cloud Native Big Data Platform using MiCADO
534;536;Directed;Towards a Cloud Native Big Data Platform using MiCADO
535;531;Directed;Towards a Cloud Native Big Data Platform using MiCADO
535;532;Directed;Towards a Cloud Native Big Data Platform using MiCADO
535;533;Directed;Towards a Cloud Native Big Data Platform using MiCADO
535;534;Directed;Towards a Cloud Native Big Data Platform using MiCADO
535;536;Directed;Towards a Cloud Native Big Data Platform using MiCADO
539;538;Directed;Analysis and processing aspects of data in big data applications
539;540;Directed;Analysis and processing aspects of data in big data applications
540;538;Directed;Analysis and processing aspects of data in big data applications
542;541;Directed;Fuzzy Weighted Clustering Method for Numerical Attributes of Communication Big Data Based on Cloud Computing
542;543;Directed;Fuzzy Weighted Clustering Method for Numerical Attributes of Communication Big Data Based on Cloud Computing
543;541;Directed;Fuzzy Weighted Clustering Method for Numerical Attributes of Communication Big Data Based on Cloud Computing
545;544;Directed;A hybrid big data analytical approach for analyzing customer patterns through an integrated supply chain network
545;546;Directed;A hybrid big data analytical approach for analyzing customer patterns through an integrated supply chain network
546;544;Directed;A hybrid big data analytical approach for analyzing customer patterns through an integrated supply chain network
548;547;Directed;Big data in education: a state of the art, limitations, and future research directions
548;549;Directed;Big data in education: a state of the art, limitations, and future research directions
549;547;Directed;Big data in education: a state of the art, limitations, and future research directions
552;554;Directed;Scalable and Updatable Attribute-based Privacy Protection Scheme for Big Data Publishing
552;555;Directed;Scalable and Updatable Attribute-based Privacy Protection Scheme for Big Data Publishing
555;554;Directed;Scalable and Updatable Attribute-based Privacy Protection Scheme for Big Data Publishing
556;552;Directed;Scalable and Updatable Attribute-based Privacy Protection Scheme for Big Data Publishing
556;553;Directed;Scalable and Updatable Attribute-based Privacy Protection Scheme for Big Data Publishing
556;554;Directed;Scalable and Updatable Attribute-based Privacy Protection Scheme for Big Data Publishing
556;555;Directed;Scalable and Updatable Attribute-based Privacy Protection Scheme for Big Data Publishing
556;158;Directed;Scalable and Updatable Attribute-based Privacy Protection Scheme for Big Data Publishing
558;557;Directed;Big Data Classification and Internet of Things in Healthcare
558;559;Directed;Big Data Classification and Internet of Things in Healthcare
559;557;Directed;Big Data Classification and Internet of Things in Healthcare
562;560;Directed;Research on Lucene Based Full-Text Query Search Service for Smart Distribution System
562;561;Directed;Research on Lucene Based Full-Text Query Search Service for Smart Distribution System
562;564;Directed;Research on Lucene Based Full-Text Query Search Service for Smart Distribution System
563;560;Directed;Research on Lucene Based Full-Text Query Search Service for Smart Distribution System
563;561;Directed;Research on Lucene Based Full-Text Query Search Service for Smart Distribution System
563;562;Directed;Research on Lucene Based Full-Text Query Search Service for Smart Distribution System
563;564;Directed;Research on Lucene Based Full-Text Query Search Service for Smart Distribution System
566;565;Directed;Big Data Analytics in Healthcare Using Machine Learning Algorithms: A Comparative Study
566;567;Directed;Big Data Analytics in Healthcare Using Machine Learning Algorithms: A Comparative Study
567;565;Directed;Big Data Analytics in Healthcare Using Machine Learning Algorithms: A Comparative Study
569;568;Directed;From Big Data to Econophysics and Its Use to Explain Complex Phenomena
569;570;Directed;From Big Data to Econophysics and Its Use to Explain Complex Phenomena
570;568;Directed;From Big Data to Econophysics and Its Use to Explain Complex Phenomena
572;573;Directed;Survey: A Comparative Study of Different Security Issues in Big Data
574;575;Directed;Open interactive education algorithm based on cloud computing and big data
579;578;Directed;Digital Marketing Framework Strategies Through Big Data
580;578;Directed;Digital Marketing Framework Strategies Through Big Data
580;579;Directed;Digital Marketing Framework Strategies Through Big Data
581;578;Directed;Digital Marketing Framework Strategies Through Big Data
581;579;Directed;Digital Marketing Framework Strategies Through Big Data
581;580;Directed;Digital Marketing Framework Strategies Through Big Data
581;343;Directed;Digital Marketing Framework Strategies Through Big Data
584;583;Directed;Big Data Analytics and the Struggle for Equity in Health Care: The Promise and Perils
584;585;Directed;Big Data Analytics and the Struggle for Equity in Health Care: The Promise and Perils
585;583;Directed;Big Data Analytics and the Struggle for Equity in Health Care: The Promise and Perils
586;587;Directed;Big data in Information Science literature
589;588;Directed;Big Data and Financial Auditing in Portugal
589;590;Directed;Big Data and Financial Auditing in Portugal
590;588;Directed;Big Data and Financial Auditing in Portugal
592;591;Directed;Business Applications for Current Developments in Big Data Clustering: An Overview
592;593;Directed;Business Applications for Current Developments in Big Data Clustering: An Overview
593;591;Directed;Business Applications for Current Developments in Big Data Clustering: An Overview
596;594;Directed;A Study on the Causes of Garbage Collection in Java for Big Data Workloads
596;595;Directed;A Study on the Causes of Garbage Collection in Java for Big Data Workloads
596;598;Directed;A Study on the Causes of Garbage Collection in Java for Big Data Workloads
597;594;Directed;A Study on the Causes of Garbage Collection in Java for Big Data Workloads
597;595;Directed;A Study on the Causes of Garbage Collection in Java for Big Data Workloads
597;596;Directed;A Study on the Causes of Garbage Collection in Java for Big Data Workloads
597;598;Directed;A Study on the Causes of Garbage Collection in Java for Big Data Workloads
600;599;Directed;Challenges in Testing Big Data Systems An Exploratory Survey
600;601;Directed;Challenges in Testing Big Data Systems An Exploratory Survey
601;599;Directed;Challenges in Testing Big Data Systems An Exploratory Survey
602;603;Directed;Cloud Network and Mathematical Model Calculation Scheme for Dynamic Big Data
606;604;Directed;An energy-aware cyber physical system for energy Big data analysis and recessive production anomalies detection in discrete manufacturing workshops
606;605;Directed;An energy-aware cyber physical system for energy Big data analysis and recessive production anomalies detection in discrete manufacturing workshops
606;608;Directed;An energy-aware cyber physical system for energy Big data analysis and recessive production anomalies detection in discrete manufacturing workshops
607;604;Directed;An energy-aware cyber physical system for energy Big data analysis and recessive production anomalies detection in discrete manufacturing workshops
607;605;Directed;An energy-aware cyber physical system for energy Big data analysis and recessive production anomalies detection in discrete manufacturing workshops
607;606;Directed;An energy-aware cyber physical system for energy Big data analysis and recessive production anomalies detection in discrete manufacturing workshops
607;608;Directed;An energy-aware cyber physical system for energy Big data analysis and recessive production anomalies detection in discrete manufacturing workshops
610;609;Directed;A review of the application of deep learning in medical image classification and segmentation
610;611;Directed;A review of the application of deep learning in medical image classification and segmentation
611;609;Directed;A review of the application of deep learning in medical image classification and segmentation
612;613;Directed;The use of readiness assessment for big data projects
616;614;Directed;On construction of an energy monitoring service using big data technology for the smart campus
616;615;Directed;On construction of an energy monitoring service using big data technology for the smart campus
616;618;Directed;On construction of an energy monitoring service using big data technology for the smart campus
617;614;Directed;On construction of an energy monitoring service using big data technology for the smart campus
617;615;Directed;On construction of an energy monitoring service using big data technology for the smart campus
617;616;Directed;On construction of an energy monitoring service using big data technology for the smart campus
617;618;Directed;On construction of an energy monitoring service using big data technology for the smart campus
619;620;Directed;Factors influencing effective use of big data: A research framework
620;687;Directed;The dual drivetrain model of digital transformation: role of industrial big-data-based affordance
621;619;Directed;Factors influencing effective use of big data: A research framework
621;620;Directed;Factors influencing effective use of big data: A research framework
622;619;Directed;Factors influencing effective use of big data: A research framework
622;620;Directed;Factors influencing effective use of big data: A research framework
622;621;Directed;Factors influencing effective use of big data: A research framework
624;623;Directed;Big Data Analytics Concepts, Technologies Challenges, and Opportunities
624;625;Directed;Big Data Analytics Concepts, Technologies Challenges, and Opportunities
625;623;Directed;Big Data Analytics Concepts, Technologies Challenges, and Opportunities
626;627;Directed;A Comprehensive Analysis of Classification Methods for Big Data Stream
629;628;Directed;A Framework for Enhancing Big Data Integration in Biological Domain Using Distributed Processing
630;628;Directed;A Framework for Enhancing Big Data Integration in Biological Domain Using Distributed Processing
630;629;Directed;A Framework for Enhancing Big Data Integration in Biological Domain Using Distributed Processing
630;631;Directed;A Framework for Enhancing Big Data Integration in Biological Domain Using Distributed Processing
631;628;Directed;A Framework for Enhancing Big Data Integration in Biological Domain Using Distributed Processing
631;629;Directed;A Framework for Enhancing Big Data Integration in Biological Domain Using Distributed Processing
632;633;Directed;Communication Practitioners' Perceptions of Big Data and Automation: A Comparative Study between Europe and Latin America
637;634;Directed;Identifying Big Data's Opportunities, Challenges, and Implications in Finance
637;635;Directed;Identifying Big Data's Opportunities, Challenges, and Implications in Finance
637;636;Directed;Identifying Big Data's Opportunities, Challenges, and Implications in Finance
637;639;Directed;Identifying Big Data's Opportunities, Challenges, and Implications in Finance
638;634;Directed;Identifying Big Data's Opportunities, Challenges, and Implications in Finance
638;635;Directed;Identifying Big Data's Opportunities, Challenges, and Implications in Finance
638;636;Directed;Identifying Big Data's Opportunities, Challenges, and Implications in Finance
638;637;Directed;Identifying Big Data's Opportunities, Challenges, and Implications in Finance
638;639;Directed;Identifying Big Data's Opportunities, Challenges, and Implications in Finance
641;640;Directed;A Review of Selected Aspects of Big Data Usage in Banks' Risk Management
641;642;Directed;A Review of Selected Aspects of Big Data Usage in Banks' Risk Management
642;640;Directed;A Review of Selected Aspects of Big Data Usage in Banks' Risk Management
